truck_id,duration,fill_volume,n_units,orders,from_warehouse,route_date,stops,total_distance
6hGcfbDJwGoECHudyFrZgF,2.953043404522566,76.8092,135.0,ciBanDTQYZHE3aRtZY8msR > BJyaeFMBWLBoAqxNmgPHFh > 9vJsiVVyPh85jrjWb3uy6G > ZjeNvqtBSnuVKkBX7zepwL,Cergy,2021-05-24,Cergy > Boulogne-Billancourt > Beauvais,92.85585605852371
93ZXB3UY9QiLtm85bjG5Fp,1.694486786209611,58.4036,48.0,WCcuPcqNRNLMXWNEPsSk9u > Yj5F2smv7TL2eqadvgRpdS > jZqZYXWRU8uPKjKiusEUTU,Cergy,2021-05-24,Cergy > Aulnay-sous-Bois > Aubervilliers,41.37452241094057
6HdXXZ3c2fN4ckEtvKJaXQ,7.9342112594247,67.1876,109.0,S8UUdr9gn7h5uPhPqM3yC7 > LuFMaMyS9dFVcqx4AmcWwW > 3hCBJf9N3icp3iYsShEuz4 > 9jWwNTWQAY9dHEwYTjbR4u > 4DNcsayTmRBtVirH2NJsBt > 8aBhZdMs2JNEmPrYHUq6ch,Cergy,2021-05-24,Cergy > Aubervilliers > Argenteuil > Angers,302.4022902459142
nu7gtRdXXJg6ZZGjqC99id,4.046722499768901,30.2763,28.0,nUGY8jsCJuiei9Mu7jCC2F > NowJrZyNjqozYTw7vWRLaT,Cergy,2021-05-24,Cergy > Angers > Amiens,601.043445964415
SWjbwn6HCkLn8VRFAqGvBh,6.068762762501712,77.4084,55.0,jWWjcEMgHCkZLqHeGkdYcP > 8R9B7qCrhoWgXMQrJcuNo5,Reims,2021-05-24,Reims > Tourcoing > Strasbourg,580.8445320917681
5uKguQDSB5HS4BAhoGYFaG,13.347800076298824,50.191,298.0,5hUchQqcxvv2j9vZprcZMR > b3nZWcUVRDkmkaEMTC2AQE > SABYkEdxHDUP27tFVka6gU > BnVM5Lh7mtDWUMpLYFbRWs > dPzUrZRVAF6ccGiYLomyYz > berJUaTfYdxWwFjE89FnWP > UpLX9GCKM42VMxnd643EmC > XYSZPJFaZW4k65j7i7niB8 > 3aA8U9wEBWfr8syFUEfC3s > R2W58Hibwi8H9Zg6USCQwj,Reims,2021-05-24,Reims > Strasbourg > Roubaix > Reims,854.9666872071208
arx6RU3iBXEsTa9fZLVNFG,4.001639159148188,69.0988,69.0,4ZRRmP5CrAtAPngMJDd7JU > kAiSut8zrXs8CXHJSgcrEz,Reims,2021-05-24,Reims > Nancy,169.18166315102033
A8HcUDEa6sNFwPPi4b2G8w,7.707723961175231,66.36559999999999,160.0,dvh68MUHVinowmAXLDxghQ > 4puBLdNSbna4WpGiUGDAz6 > XFDqDCz2fZFVkuRsPhKtpW > W5dZDiTzcBLuhrzj4eEUBR > H7aixVG5GcXLCRZfKinJqx > 4qHGX5Q4GdrEqUUcXTqZiz > eSAkJR9rdkCZ5hd3wEio7H > 6QLVRnRev5VhMSxJFGJzRQ,Reims,2021-05-24,Reims > Nancy > Metz > Dijon,434.84661107386
fotCJxT7Yq98RZAtnBYsBa,7.485246486204143,71.13870000000001,152.0,LWDuS6TnAvVW9DaHcuaE4E > dfgAvY33vxo3wbkEnBmyJv > mofdJhYiXfZFb6W7e4wKRt > EkSwshBRovCRTh5LSuPuJ6 > h5K3qYdJzY6oBan23BTons > hqSb33vx6VAkfYBpqXedmn,Reims,2021-05-24,Reims > Besançon > Belfort,345.32260268064636
cSM66fCUtj4JXgwhX7gqzE,9.965212849398004,63.3419,230.0,VCrADc9TZdwCtu6LS3RvqH > aSZkyoFBnhJMUwcx8JSgbu > PD6atAPwiiCyBJdSewWZMF > J7gV9PRuWHkmAjotcaz3KK > HWrzshv6xgijC7eb6p9WyR > V4QzsrYspAcVG3wM2oiVPt > Zy8iVdqqHQAnn2mG87zjdQ > 4LbxfsjqdYKQtT3M5Z2qjv,Avignon,2021-05-24,Avignon > Vénissieux > Valence > Toulon,496.92210261427465
5ersCM4KBsqsKX8vGFNxJk,0.1062992685881734,63.9964,31.0,NZgnuXsSzcHF7ymacProHk,Avignon,2021-05-24,Avignon > Toulon,128.81861550929284
8TYpxftDtVSgcTJ3F2kgqw,12.496024890859356,80.0523,223.0,WJZZbo23S4fcv7hcgyqBKA > TG8x4ZhHyy5Sarf3ztB8xz > 4jZxpndNnbYgggRoLsq7UP > GPRkJeVM2sXiuvSpnrTWuK > aY4uv89zTQ7UDyLeUqfPzh > Ff68PxjzJY5XCxcq7QmkDF > mPj389jqUY2ywNU9CjYffY > 8ZdfMzenuJw7M9uBURhnZy,Avignon,2021-05-24,Avignon > Nîmes > Nice > Montélimar,493.742281244333
fu2iyYtWKH4jpabPhsfBLG,3.3607011452399678,80.0995,84.0,83NkBFqXjeYdJAAezpyXj5 > QWuZeSn9SNmW2RH3YPcTRP > 7H42pHCeWxHJsKR5p4Qh3A,Avignon,2021-05-24,Avignon > Montpellier,83.61391684967309
9wauHAGuAokr5Eb8VRsd75,9.47365146163906,75.37910000000001,120.0,hBcgiC9bC4Z9eQ6iP4p6r6 > MCEDGaPEFni4wf8UPr7RxG > XvHfTSrCQDgN7mffpCtFPj > duApzqaDmkrPApxBibHSL4 > F9B6buhCQHvZW3Jr8GpV3o > HKbneqWno2htwkXNzU7auX > nr4s3utijkZwp8CcyJ8V8H > i8VCva2iGsq3ZrtpnmKwB2,Avignon,2021-05-24,Avignon > Marseille > La Seyne-sur-Mer > Hyères,152.89774204503337
iqUrYsBspsYr2j7EtSnx2B,5.445493317471862,52.1871,99.0,U6XMxcT23W3ktg5FtPy9DQ > EE6wvSFLzUX6SrYff2UigM > 4SGMrfdgZpKSMRWxFpXzba > P5LXeFnAPR3wqfEfngLPsE,Avignon,2021-05-24,Avignon > Hyères > Grenoble,371.56057263787
CA2K398vQCVTRytvQ5aGhE,6.401555930480527,50.234,92.0,mZgoVdT7himC3Q5Ho8nidG > XHnUijc7u48Yagy5gujXbK > T87zap3jZEQRRVPcECyG2X > Z7efjXBb6QRsgaoCwdiigi,Avignon,2021-05-24,Avignon > Grenoble > Chambéry,200.6692662669302
FU8jD4YmBfGYfTeTaAsegM,0.4469266226287073,42.5616,24.0,569SdBbRYzr5dADJdMbnKF,Avignon,2021-05-24,Avignon > Chambéry,200.12260470307214
NrcCfjQFcgC95qWSq5HWPF,3.8648471413874623,76.31360000000001,101.0,m8Scsiam3BiNbqCv6hTvVg > 5mvmhqPMXdL9kTxeCgyRCb > Xg98trAqnSYrSMQ53hVmkn > 7rEMwKmwtyacBQ4MU2pkVe,Avignon,2021-05-24,Avignon > Chambéry > Cannes,440.93857045116255
gVCuJjCA3P3Q72p5aJu3PF,11.332844983541246,77.13810000000002,169.0,QHnPpW6pNLLAjkySBpbiyc > VWwbxSxpibKxWmXVw9HxaH > kdxHKikFHb6ZrquEtVuTYE > 3kt7Q7ovWrXkFhgCD8oeuS > VR8T3camhgUzBgxvh4ngVx > 6QhCbcwjPVWin7myCi6ESP,Avignon,2021-05-24,Avignon > Cannes > Béziers > Avignon > Annecy,876.1778463593565
kGXgvbTscW7Wxof3m2QHeo,0.6585952669816223,10.8946,38.0,bjrTs8yKgFTe47tBH9DfXT,Avignon,2021-05-24,Avignon > Annecy,242.2246856464402
2nARzfv8PGeTwPuwSSJdhU,5.201784809325957,76.678,78.0,ZKNPyeozCrt9QJr8vrtP2q > 9cUcPwjJwEdPxCWd6aCJPm,Avignon,2021-05-24,Avignon > Annecy > Aix-en-Provence,513.4410001195718
LfXQedXTFKmsrNd2MHbXVT,2.0399608785425536,25.018,68.0,gN5wCWeMxvFxFqrGhEfv2G > LVQvnqPCneRhvQ8w5NyL2C,Avignon,2021-05-24,Avignon > Aix-en-Provence,69.61327298559026
5sUdqe3pgBxQWqQSMimiMj,20.98202499089599,56.4016,326.0,JxeJTZw87qgiogwV4GPnHx > PTR9ZbN8uu3w2ApfSJMUrp > HZ6A2mkFsGoTZtSxbKsptx > 35YPzBAicw3RYgbcpeUbv4 > 78VJqyAk9tK6Y5gNwTAT5w > YerPqnHCGpnvJa255AP4Uy > SwpQQ3HzQNtYZNXg4eTmcP > YRWBXyAuWrmZ6ABVE8DrCF > n6wavsHnaiyqEzyz7k855E > hPd5EMm8aTs8dnyRcoabMc > 6EPA8g5VTasLnAnAUmfsEK > TcrPMV2cSixVhropCJq5T8,Montauban,2021-05-24,Montauban > Toulouse > Poitiers > Pessac > Perpignan,967.2698626629381
o2vMuKL9S2AwB8ZYRdHhkt,11.459295633228082,77.1441,137.0,aLhCKx4yG2uDbwJAkND3Ea > Li2PzAdtkTBXEkYg7CC6Mu > NKhdxqC8PzPpFSsZhhi6vk > VFAsRvrdCXMiasnBiozyUK > eT8Gm2G348FxvWUFcoawr3 > T2vMDynkV9BtN6JnBSCZaK > AVvTsJ9bzMpcEvKGDcUfQo,Montauban,2021-05-24,Montauban > Perpignan > Pau > Niort,802.7809587159675
HzPamVSejza5wLxRdkPmdb,5.963917621409354,32.8794,130.0,6rGZv6k2BKkhkvNUcvCHmL > Arc2y5MpxEPc4XMJg6zcXk > KFFW9WvRtgPUFB6HVzgnEh > UvTbhQHYaKwn662kkYeNMe > BHuxByF2S7HER8Txbnbe8U,Montauban,2021-05-24,Montauban > Mérignac > Montauban,366.21291570093507
MzGZfkGqx6hNXhNkffWDLa,4.606347421790747,76.022,94.0,H7xDjPVjB4vRyGmukcRsBC > KWF4iTpsbqLgpMvn79zoTY > 7SuxM5wbX99FTmfMWbS3Je,Montauban,2021-05-24,Montauban > Limoges,202.19711565191025
KtwNXYTcqsj7ZUTjyphLVc,0.3034823812671581,40.851,15.0,RBTCxRNz2jL7UJDqZfbGg8,Montauban,2021-05-24,Montauban > Limoges,202.19711565191025
m6NUG7DXXpLvkco8xEYxU6,3.2076862289374115,63.842400000000005,36.0,8VrQUqtdifB9cCDz5sM5Vx,Montauban,2021-05-24,Montauban > Bordeaux,178.82380000156851
BvXstzFx8ChmRS3i5ZDbg8,2.6619326642157146,36.1808,52.0,DehPcNaZHCE7uNRFfBgG2k > 8K7vB43sHLQeGFScWAtbEH > FZ2i9N2ZVu9vXUmuv8e72k,Montauban,2021-05-24,Montauban > Bordeaux,178.82380000156851
W9hfEqywUNHANiBkA47UjD,11.274895735751455,66.4596,234.0,95c4CWEGzyH3xBYyoGJumh > 5ZmEeufj7oMk8hSxDV4Pc9 > dANXcEPVk9vRbyDmUZNZ59 > MgtrMw5L4dTnhnyEVTmrvu > QYUmrHSwL3HWvgyEuudtKY > UgYRabF3JYtCpCUd5Mw7DN > 86BHNgXQNXT2YQzfuUJGSC > B38c6SXAdPoXmVp6uJQbtf > oP4AELF8FkMxQd2ZPtU83p > kPoQn2ddTbafdDRVTwfEVd > dZH9x6KXLvxTRtjrWwDhNq,Clermont-Ferrand,2021-05-25,Clermont-Ferrand > Villeurbanne > Saint-Étienne > Lyon > Clermont-Ferrand > Bourges,533.1311578407351
nu7gtRdXXJg6ZZGjqC99id,19.77942841076967,34.398399999999995,275.0,GS9Rhz9URmGKDDcmtH68N8 > FBjbwq47e7yutpfXSoxW8X > BdbA6ACoRzKw9GbXRZ8Kww > fWykjucS5dDNMnjb2fR6Jm > V5JStdw9Tp78EYoywTZSuu > GbCjaF2jfMrfoaCg45TV3B > mN93zQAfm4ofEgX25rkXbe > EYPsPQXoCTppcVKonXGYYD > YGrHH55XTop7vV98gThSDL > KdqdSxm7uRVfMoAYzw8caS > Knta37n6FnAP8agvxyMTQR,Cergy,2021-05-25,Cergy > Épinay-sur-Seine > Vitry-sur-Seine > Versailles > Tours > Sarcelles > Saint-Nazaire,884.9142122500884
Y5XEnexXwyJikEKnNdBFNi,5.160564828252839,63.18240000000001,151.0,4yoyFJ2AwudyzLq5xso6Z2 > LAkXFn3hg2je3NBZLN4siK > bxbozG2h3QLoFYDntPVR6a > 3ViywjbmbQtLKzTBGb3ePq,Cergy,2021-05-25,Cergy > Saint-Maur-des-Fossés > Saint-Denis,59.88114939135759
GbkgVjiiUQNRVKcJz4GWYN,11.909646974485565,80.48340000000002,268.0,mRcGagUGLx3FmmdnjpKgjm > f6EJZ4bm6jvc9JAhuUgRFT > FRDmhhi29JjiqzPvoMo8FW > NCJ3HCFdWDfZvVnyjb56HC > iyUMvDUwZko9o8RcVemxab > XJ5cgLTR4CYjqTHFGoXcfV > GSSYPahYfS2oSrVyLSG4FQ > Z2Qaj6H5bS6YGiizAfGoi5 > DpxDj6kt2f9KFNEcaS2dUv > TEVBXdRXPpBhcQkJLJDYJC > aNjBgKMwsMDWS5YkhMoDiV,Cergy,2021-05-25,Cergy > Saint-Denis > Rueil-Malmaison > Rouen > Rennes,390.514723685288
9xU3UQ9KDwAJv66hEJtrrT,5.836278158312446,77.05319999999999,63.0,CpUXcbcUo6rbAQHBqFXcL5 > akcu7Lk8wsquerVZXUbkkt > cnu88ACCFAeW9aqyVcQAKa,Cergy,2021-05-25,Cergy > Rennes > Quimper,473.85378218311314
Ac4Ywptf5faCzxS8JJvqP7,9.175617922388508,72.46839999999999,120.0,SE8YeFCBjrFDJfovaL4Zqv > PREoTJPUrZBQjm5B9i9dYs > H448uJbV9Z35aJzYfDuy5B > GBqj2rpQFZHWfjfwhfcQBK > i8iQZVtUxSvjtsBufvnuCh,Cergy,2021-05-25,Cergy > Quimper > Paris > Pantin,958.9361376889303
VXGz8WBqzaqhUdLPD9ZuKc,10.903364539960616,66.3642,296.0,8B8xmPA8XTCXC9ZGa2TnEt > RjCM4nshG9F3M9JWmRadoo > JUJBr4NFdK5Zepj7z4intP > LBBRnuiPm5u5yqpEJ7tjRs > ezJuCLePHxuosidSuTqT8m > 6DBpBkcrKRm5FYQf8wRvNj > E6vHFNvCPa3EDCGRigdgUc > njyCiApdFAsxyJgfP7Fh7y > PekhtHN6HCFU9xumQBf5We > iQtNjYjTdyMLZPS5Th7kr3 > 69kEDriMHjWQ6xFtLCYWbX > juuznsC4cdzFAzqPJcJLC6,Cergy,2021-05-25,Cergy > Pantin > Orléans > Noisy-le-Grand > Neuilly-sur-Seine,282.18321961329667
nVFrbdAtjeuNm9ErK2wusU,16.28352703980066,74.3983,386.0,gUi592UukxMfMto9i2zHAm > 5cb2ph4fwf9TvvyEK6kbon > eYSoND3bL2xC47jd4qvDkx > absvfLmhP4C8d5HVkQpNY7 > Huo6YkthorD8ds2NvCroWs > 6p3eEWYR2qK5dZWJgunL78 > K8Kgs73fW24KRFYwZPck4U > eCQpbrkGioUM4feraQ52h5 > GE8HiFfVVQjcbsGPXNxoNq > kPZhUKikbPrpkkQV2suDPk > 5KjMQsjHyGkSwofA5fAsxB > V9KuP84JHQJPKJUjtqbwYM > eWBaApsks3jpjGhtUSXiU3,Cergy,2021-05-25,Cergy > Nantes > Nanterre > Montreuil > Meaux,724.2478673932882
8XCqdfzWkCyrBJQzqCCfCM,19.52529181395092,80.92129999999997,245.0,68LoZBmnFoN8fpq4E3AjMS > Hoxp8jwdVUbm8SKoGdSdHJ > Q4eqrahx8YNiNYqVaSB6Pa > JZBEWsBm8ixQ5r4aQxFUFo > hnEfjG6xbCi8nUVdyYGAMt > Pyeb4wiDYTgQKWy8QeT3XQ > F5yDeF8RJcWfCuyAkxLj9K > SCp6JGLqVrJmkc2sdj8Td5 > 7zRMripuGDvRBw2my8CwXD > cKz3bAP4uXzvFdyVRHQY9X > 5nhvcm2hwgsDTnP4F3eBtM > nBpn6RhccvZQBYdccdUtAu,Cergy,2021-05-25,Cergy > Meaux > Maisons-Alfort > Lorient > Levallois-Perret > Le Mans > Le Havre,1326.944488212981
5nYoqzUpcuKCxHcJud5XnP,6.005107316160897,61.5435,81.0,mvLMLV2L2xMcUzHgJFJw7c > d6NJNjUGnA36j5Fo3pKK7d > MBLgWm3D8wKViisdqFWeLL,Cergy,2021-05-25,Cergy > Ivry-sur-Seine > Issy-les-Moulineaux,41.97182756688565
HKd5kgo6zRnhAr8AA3H8bP,14.31599769065892,80.30859999999998,292.0,A44tVZnTpvdfEM3kbhfvEP > f5Kk9ZKxMXkNyy73QTJXJx > cNPZadhmrkUannFLN4r8qw > TQWrbWGePPv6RrKoFDEEM8 > ZFUvh7spz5BaQc8eMdgpCg > 3WHJVFxjEbEnzLBd728nzC > WLc3s8beE9SrkvVpumxyT5 > 8mhUXXzgeaFyQsXbsSeDhm > LugruwG4cSKjAFyJMiema7,Cergy,2021-05-25,Cergy > Issy-les-Moulineaux > Dunkerque > Drancy > Créteil,524.3352034501293
XnzFnkALW3tLnzrdCVFyKH,7.529074726837799,71.0527,175.0,eiwKtTZxhQVam3Rh6x4mtT > 34MxbSqu3thXtnf5APWXER > ZbRV8yqjAjcPhZTemJDK5y > Cr5qxhjcGbHVonCdXiMatP > jxmufwiDLPCGbPFRwMQ5MT > N5RHf4aE9nuXWNyTJxTuuc > 4LkAUCP4zPVDGipNzeSsz8 > DErpDJU7o2DLqwPfUV2883,Cergy,2021-05-25,Cergy > Courcouronnes > Courbevoic > Colombes > Clichy,93.55469265259927
ab4DZJocvLCcsEAxayPHSq,6.976139078258937,53.4296,77.0,VVmhbPXaVViehn87D4mxHB > EWVEuVhRuhTxzkKqUpGwwV > XVU9j8zqRBFWLkdHKrTyAf,Cergy,2021-05-25,Cergy > Clichy > Cherbourg,317.7724093569206
Kb64p4FynX78GzYgT2fkd6,12.22833010252332,63.9053,190.0,9K8cw99Z2dm7V6PHwrvni5 > euCgvbudEKaEYyemSb55uG > 8wr4azCoKYwb7hDCbLu9Lp > HTAL95gY2guMwUVY6e2sQr > asnJGWGJZLsVg9LiDVrQvh > dFkSqEyrexF7PyXchdbmH5 > AHbazFNiMDdAUY9WuTpbJJ > B4qhc53929ovHHApPVvPFQ > hx3KHYZ7DMAAxtRaVqAP7m,Cergy,2021-05-25,Cergy > Cherbourg > Champigny-sur-Marne > Cergy,626.9277776356266
GhxuA7nUDcc7BtrpyqPUws,1.7210374821120786,68.88,41.0,GkERYeJJ5W3u4ncNozwRq3,Cergy,2021-05-25,Cergy,0.0
93ZXB3UY9QiLtm85bjG5Fp,21.091440822810117,48.1274,239.0,d2XZEoGyQAxivrgfTvPVmw > 4k5LDAzvFRHKduR8XTb8tH > HnVgHjoJSgyFnot9nAnkX3 > CmG4HvMKSXTstSbGtWZKb9 > CAPZD5ZNMvA43Djt7BFHdb > AmRnDQbJriGsLvBtzXkiz5 > bEr8RqHjcCkiDK8TiwmHdw > RFK7hKpRDUdtmnUAfZzfcV > JUiw54FLUVnn6ybNzXNHrv > RwvmKD26TgtDvwQc6SyWKZ,Cergy,2021-05-25,Cergy > Carrières-sur-Seine > Calais > Caen > Brest > Boulogne-sur-Mer,1328.3454026267564
PakZTNLpBwse7peo8v7jAG,12.727291637649222,66.66300000000001,202.0,QL4SWXRAkzuU6dTjDWgHib > cnKRRsVBbESKvJP4ypduV8 > aWhp5d8KnRHQt2JyCdspRX > 8fXy2K3oxmWQdGjKh6vg5e > ctgZAu6v28kEKAXU7aMPtB > me3Gp3yW7kXmL6pu8Liprh > FkJsHu5EnBPzobeUCRqPFQ > k9oCnjbix2vDX86DByeTnB > Jomqf4zSwVUsDQrGesXcRV,Cergy,2021-05-25,Cergy > Boulogne-Billancourt > Beauvais > Aulnay-sous-Bois > Aubervilliers,162.9727032639493
6hGcfbDJwGoECHudyFrZgF,2.7566847663154577,32.368399999999994,67.0,hKkPHzqCY56PWny4dWLGJX > SdFCBBtukbzd9WqQgehdMk,Cergy,2021-05-25,Cergy > Argenteuil,16.661616848817324
9aneUQEgyH9ew7sAUWMSLz,1.5835560200939338,80.62459999999999,75.0,hXbABHTgMZ6RNFcF5tCMyq > LKHGFvbUSYHkV8LWTmDEwD,Cergy,2021-05-25,Cergy > Antony,35.75309687810169
Mtq2cWmdC8XcWtmugqRQVq,5.309723784244749,38.2502,44.0,dBeKfBQYwd3wTxhavxU6HU > BkcqoD9LydibPxewkBGekZ,Cergy,2021-05-25,Cergy > Angers,260.23052972120126
JJThqJKWrbVwFqCwEKtKwp,6.295761107980165,77.7492,78.0,M2YK3o7i7FDHHTmEVNDNLo > bVu2bLJ5hiiNw5G67Vn6co,Cergy,2021-05-25,Cergy > Angers > Amiens,601.043445964415
SWjbwn6HCkLn8VRFAqGvBh,15.79291752475189,51.6467,119.0,4eogCYSm4ihCSNtS2S7GVs > P2UNvomdXtsJ4bxkhW3r3K > h336meVweN4sLG3nzngjie > PVanapi6UMooAEwFnQM6tb > YrAV3PuzNrRWP8rzH34DiD > AXpSiRt5F5a27hzRChqZyg > LVwLdoZk3TbUxtDEQuwN8G,Reims,2021-05-25,Reims > Épinal > Troyes > Tourcoing > Strasbourg,1075.2278252861952
KETwCA3qgxq8cY3AXK9fAU,10.53528276245244,73.87570000000002,245.0,MhQtFWcDD4xCJqEbP7qiGz > KZQo4iafFRTb6JFSdeCAiM > NVooVekc9ToqzdGfqxLYPc > mFuBRGrJYG2nKGYUq7vv4s > HShP4srgiDT5H7m44p2Gpx > 63Y9v4LkEb69ym3A4wYRuT > dKGYbUBVnVywpkRK5Wa7zn,Reims,2021-05-25,Reims > Roubaix > Reims > Nancy,509.22962305789486
VG5yUAzGQ8yAhw4EDgBuvr,2.2076452377990408,69.21059999999999,74.0,PHUt5JdJkSpTZXA7smVWYh > d5kmUriEjrcBgqwkyHWzzy > P6B57or6bXi7jrJYVCwLUH,Reims,2021-05-25,Reims > Nancy > Metz,216.6312066508663
erhZJX4cFTUSMfAFj2WTv2,1.5193302512438835,45.5264,72.0,inmtuLUkFX75LkwTTPhYXA > ZjvWZJNq7XfXWR6QjQ9dD9,Reims,2021-05-25,Reims > Metz,156.5367799735768
Xr7rmuyMyt7o8rwgmG6LTy,4.736417758242051,74.14999999999999,95.0,WzEU6nYtKJErXimLy44XGk > H2zY4FA9uBppA8j7fJBB3N > TREkAkgX2u7ejjweBXNQ5j,Reims,2021-05-25,Reims > Metz > Lille,435.91229075671237
SYED3GYiAwLbjpbGfMAohk,3.981489626431733,45.2088,64.0,Zfwcj35SkmLQmMai9iCKhi > AFMeShH5jwUARnG6uK4A8W,Reims,2021-05-25,Reims > Lille,167.0859947925658
Z3zfgMMFvcuZyf65qHUvgn,6.570792445902404,76.348,86.0,D6fdCCT8KHYTW7RzGDe3Uu > nNrH2aJRxC6idrJGh5BCJd > bhqMcGSPyNKhd9583ZJLaM,Reims,2021-05-25,Reims > Lille > Dijon,562.0027436057134
dDUNfhVzFg4kmSEDs8j6LT,7.958418946672197,64.5883,131.0,bWSA2gWdvUWSWJqgLzeySX > QbpzafchdS6MY4hH94CeBQ > jsJprP3Vki85h6aZG4YpJb > HjGQWvDpf5kdVbAJJA6g36 > SonqJqJmpDcTp4LjLvk3hM > eUjq7oxWbHkJhPmTPDBSB5 > JNxE6x9RA2PBV872VQTgbL,Reims,2021-05-25,Reims > Colmar > Besançon,413.9140959736301
5nBxdudaxp8GLLNNiHujVY,3.152029976909927,57.184000000000005,55.0,2gpxr7qCHBUboQN8e3VbS7 > gjHGrUYiT2v7sK5RkBjeBM > 8ePke4StAoxjmrL8kVvgcJ,Reims,2021-05-25,Reims > Belfort,275.0506714420403
YaCLfAWKniJYv5e3uDL9ve,20.92108522704099,59.5481,346.0,4CLsnYBeCyKAHvNcgahFHj > PDq5yfEfNQ68pqyEtkKZKY > B9zG9RYg3JCvF8oPC26CAC > 6nFdTjrpKH3rz2EuS6zY5i > ah4eAQBXLRLS6TUg355BYH > jY6GB4VubxrdX4RvUNkCac > D9WqC6hXq6fqz5aNFwn7xJ > fSLtHJUFAoyBXeUmFSvpy7 > mvqX3JUipgihd42EreSKgT > B55GPFykB2mFhx7VapiCa8 > YEcHfuDWyy8hFvfgQKSkCg > JpGrjXY8PMtqTKzybZxYKb > GSqDr7kpAgUkxCz62rYRzn,Avignon,2021-05-25,Avignon > Vénissieux > Toulon > Nîmes > Nice > Montélimar,1097.4269715487167
UymeRgor9axi2dp37PpcoZ,2.820978704391605,68.182,41.0,UUDuLEHeimGmSkMLjLeQvY > TmZRNkXESRFXkEkgJESoaW,Avignon,2021-05-25,Avignon > Montpellier,83.61391684967309
CRiL8UwBU7udHRdg6SmyDE,0.7274961479728537,20.644,10.0,kBSHCaC6dyp8SbZdsPA9Xx,Avignon,2021-05-25,Avignon > Montpellier,83.61391684967309
dTJZTLKU2QisY6dPvFLiNL,4.211729844601863,66.4693,92.0,PNzpQd2o4LrQ7EnADfdNT2 > XFK3FYpeqKc4nPHpbVwoUK > 4QmhFwaGav6g3o6DF7Ffb8,Avignon,2021-05-25,Avignon > Montpellier > Marseille,209.11265828739437
XmCrcTzph4Y3SuKncKuPfy,0.1398943564399067,59.4384,42.0,F7PWS9Dk786szcGVAUBVFu,Avignon,2021-05-25,Avignon > Marseille,85.62663573795768
VENaKYH7jKkqei5zGwHard,3.792870899909821,36.4943,65.0,hkwWjKWaLYmpJzBkg5aJJs > bXTSsmB2tZUsLZgSywCBQh > Sjh33M9YHpXguhe5RG8bkZ,Avignon,2021-05-25,Avignon > Marseille,85.62663573795768
fu2iyYtWKH4jpabPhsfBLG,1.0314037835291838,62.3929,104.0,be2XF6h8fxzV9ZM8uXSxWq > cKGr4mK2wKQKwvy7HMmQsP > XPUQbvmXoM7dTTGTeFrUP8,Avignon,2021-05-25,Avignon > La Seyne-sur-Mer > Hyères,148.5652582691362
ZfGUgfGGjz2Sqs6GzZhM6z,2.870380533632591,64.62360000000001,45.0,EaYTa2dxVQ739jCFnUfVhv > VVVJgiwaE9ouqd8s866Few,Avignon,2021-05-25,Avignon > Grenoble,153.95330105457046
SQBC9jn6KRjkMmJudNnb9o,13.724071270618404,79.0433,168.0,mpnK3UekkxUew7yX8ReoEn > b2iECCUGFJxYaMH9dYC3Bo > d6NRg3RSx6M69s2Mo52ztc > RpPadqpexugc4jMvTxjtzn > UNyke9DanjaVqdEwTVzVoi > VBWBZBE4wgUoET8uX6f8Vk > BZuM5gD5RVjXuwhFe2aCMK > XDRLtjbKsdnfTtCFgzs9MJ,Avignon,2021-05-25,Avignon > Grenoble > Chambéry > Cannes > Béziers,748.5513334334717
K2PtpbntMHgqxujJGMGLq8,13.261003530026525,62.883300000000006,164.0,j48rAGLfhrmy66okR8dhDB > bpcNrBHXFEuxfUHezFgSsN > oCn6daXXRwGAbXdhPTmXMG > hJjCsES4Le9H5sH3DqorUJ > Zz3BMBdvYa4PaRdXZA8NfK > eKm5VAKkeyHXWsoSZ7r4PM,Avignon,2021-05-25,Avignon > Béziers > Avignon > Antibes > Annecy > Aix-en-Provence,1021.4794921838638
YjL2avoUgG3tdDxditdH5V,10.52859077383798,79.42309999999999,186.0,WVSg4dcG9FvrdB3Gv2C4ku > ZWdhPVTmKvqQVvisDp9LgS > DeZ9AzkKXkDbYuAdWMM7gm > 7jV8PmMJ8Xk4hy37mkkqw9 > 6FWNApsRjVxg9VbWBe87gH > 2XLUW6EmQuPn6qj86cnUw8,Montauban,2021-05-25,Montauban > Toulouse > Poitiers > Pessac,599.6552858383193
4k5YTB6GUUpBHegB4jfp9M,13.703864472203954,35.7077,112.0,DVddrK9C5CtrVzHrmW2n2D > jQRYYANNADGdjbKmiNsFXb > TU72sVrAbuoZjVfkrr8byR > LuBfW9NT66kRAMxu4NFSct > B5iBKQjW2w6R6EvUsKhXTM,Montauban,2021-05-25,Montauban > Perpignan > Pau > Niort,802.7809587159675
